DEVICE_NAME,MAC_ADDRESS,RSSI
null,37:EF:93:3B:B6:EE,
73,
null,34:82:20:85:CF:56,
69,
null,2D:DF:AF:93:E3:AB,
72,
null,00:F4:29:0A:49:AE,
74,
null,0A:87:26:C0:8D:CF,
67,
WGX_iBeacon,ED:2C:C3:6B:E6:7B,
74,
null,0B:22:8C:8C:F3:05,
74,
