DEVICE_NAME,MAC_ADDRESS,RSSI
null,09:B8:B0:08:D7:16,
73,
WGX_iBeacon,D4:7F:9D:18:E7:6A,
58,
AIRL2,C2:6C:15:0C:C1:C7,
60,
null,06:2E:C4:39:7E:18,
74,
WGX_iBeacon,EB:B7:16:73:62:E6,
73,
WGX_iBeacon,E9:C6:45:C2:07:B8,
64,
null,13:67:95:D6:84:FD,
73,
