DEVICE_NAME,MAC_ADDRESS,RSSI
null,21:6C:C1:12:34:9C,
62,
null,17:6D:15:39:F2:8E,
62,
null,37:CA:D3:4C:75:A3,
64,
null,0D:FF:E3:72:ED:D6,
74,
WGX_iBeacon,D8:27:F1:B8:B7:D0,
73,
null,0C:18:0E:67:1A:A3,
74,
null,36:32:48:A1:93:49,
58,
null,7F:22:82:B4:14:0D,
69,
null,03:A5:B7:FE:CA:54,
73,
WGX_iBeacon,CB:CB:F5:92:A0:46,
71,
WGX_iBeacon,C0:EF:2C:82:C9:B8,
70,
null,3A:CE:9E:9F:3F:2B,
70,
MI Band 2,DB:1D:58:F5:5A:35,
73,
