DEVICE_NAME,MAC_ADDRESS,RSSI
null,00:F4:29:0A:49:AE,
62,
null,36:54:B2:EB:EF:7D,
66,
WGX_iBeacon,ED:2C:C3:6B:E6:7B,
67,
AIRL2,C2:6C:15:0C:C1:C7,
73,
