DEVICE_NAME,MAC_ADDRESS,RSSI
null,07:F5:E5:31:52:1F,
70,
null,32:6A:C3:8A:61:78,
71,
null,1D:99:F8:FB:CE:56,
74,
null,26:E1:66:0A:FD:C9,
71,
WGX_iBeacon,DE:C7:66:22:9B:89,
71,
null,E9:25:1F:F7:26:54,
72,
