DEVICE_NAME,MAC_ADDRESS,RSSI
21:32:3A:BB:61:EE,21:32:3A:BB:61:EE,
72,
WGX_iBeacon,EE:24:B1:D3:12:69,
73,
0E:D0:D6:96:61:6C,0E:D0:D6:96:61:6C,
74,
3B:99:28:22:C4:E5,3B:99:28:22:C4:E5,
74,
