DEVICE_NAME,MAC_ADDRESS,RSSI
null,37:EF:93:3B:B6:EE,
72,
null,5C:B4:BF:25:48:45,
74,
WGX_iBeacon,FC:C6:B9:93:86:AA,
69,
null,34:82:20:85:CF:56,
73,
