DEVICE_NAME,MAC_ADDRESS,RSSI
null,17:85:C7:12:D9:05,
73,
null,1D:99:F8:FB:CE:56,
74,
null,31:7E:E0:C7:07:AF,
74,
null,35:D6:7C:81:6D:BD,
74,
WGX_iBeacon,DB:B0:66:C0:09:1E,
73,
null,07:F5:E5:31:52:1F,
74,
