DEVICE_NAME,MAC_ADDRESS,RSSI
WGX_iBeacon,C0:EC:E5:67:99:2C,
64,
WGX_iBeacon,E8:C5:00:06:63:72,
74,
AIRL2,C2:6C:15:0C:C1:C7,
74,
WGX_iBeacon,DB:B0:66:C0:09:1E,
68,
