DEVICE_NAME,MAC_ADDRESS,RSSI
L9,C9:BE:18:AB:D2:C2,
74,
1B:A0:DC:B9:35:D4,1B:A0:DC:B9:35:D4,
74,
1D:5F:8E:D3:63:C8,1D:5F:8E:D3:63:C8,
73,
14:E9:D0:1B:99:30,14:E9:D0:1B:99:30,
72,
2E:D4:1F:DE:C8:9B,2E:D4:1F:DE:C8:9B,
74,
10:04:47:87:45:A7,10:04:47:87:45:A7,
73,
1F:A7:01:71:90:71,1F:A7:01:71:90:71,
74,
L9,C9:BE:18:AB:D2:C2,
74,
1B:A0:DC:B9:35:D4,1B:A0:DC:B9:35:D4,
74,
1D:5F:8E:D3:63:C8,1D:5F:8E:D3:63:C8,
73,
14:E9:D0:1B:99:30,14:E9:D0:1B:99:30,
72,
2E:D4:1F:DE:C8:9B,2E:D4:1F:DE:C8:9B,
74,
10:04:47:87:45:A7,10:04:47:87:45:A7,
73,
1F:A7:01:71:90:71,1F:A7:01:71:90:71,
74,
