DEVICE_NAME,MAC_ADDRESS,RSSI
null,16:BC:11:09:00:63,
71,
WGX_iBeacon,E8:C5:00:06:63:72,
73,
null,16:BC:11:09:00:63,
71,
WGX_iBeacon,E8:C5:00:06:63:72,
73,
