DEVICE_NAME,MAC_ADDRESS,RSSI
WGX_iBeacon,D4:7F:9D:18:E7:6A,
66,
AIRL2,C2:6C:15:0C:C1:C7,
68,
37:C7:36:C0:1A:B3,37:C7:36:C0:1A:B3,
73,
