DEVICE_NAME,MAC_ADDRESS,RSSI
null,5F:3C:35:5B:BC:DB,
70,
L9,C9:BE:18:AB:D2:C2,
73,
WGX_iBeacon,F8:05:E6:24:C2:7B,
65,
null,5F:3C:35:5B:BC:DB,
70,
L9,C9:BE:18:AB:D2:C2,
73,
WGX_iBeacon,F8:05:E6:24:C2:7B,
65,
