DEVICE_NAME,MAC_ADDRESS,RSSI
WGX_iBeacon,C1:1C:6F:26:31:EA,
66,
AIRL2,C2:6C:15:0C:C1:C7,
72,
WGX_iBeacon,FC:C6:B9:93:86:AA,
65,
