DEVICE_NAME,MAC_ADDRESS,RSSI
null,4B:16:DD:B4:62:E5,
47,
L9,C9:BE:18:AB:D2:C2,
74,
WGX_iBeacon,F8:05:E6:24:C2:7B,
59,
