DEVICE_NAME,MAC_ADDRESS,RSSI
null,1D:5F:8E:D3:63:C8,
73,
WGX_iBeacon,D4:7F:9D:18:E7:6A,
57,
AIRL2,C2:6C:15:0C:C1:C7,
74,
