DEVICE_NAME,MAC_ADDRESS,RSSI
null,24:90:99:2B:5E:D5,
73,
null,36:32:48:A1:93:49,
74,
null,29:A6:D9:84:C4:4A,
69,
null,17:6D:15:39:F2:8E,
65,
null,0D:FF:E3:72:ED:D6,
70,
null,21:6C:C1:12:34:9C,
71,
null,61:55:5A:89:77:88,
61,
WGX_iBeacon,C0:EF:2C:82:C9:B8,
61,
