DEVICE_NAME,MAC_ADDRESS,RSSI
21:32:3A:BB:61:EE,21:32:3A:BB:61:EE,
72,
WGX_iBeacon,EE:24:B1:D3:12:69,
72,
24:7A:05:89:D2:2D,24:7A:05:89:D2:2D,
74,
3B:99:28:22:C4:E5,3B:99:28:22:C4:E5,
73,
