DEVICE_NAME,MAC_ADDRESS,RSSI
null,39:CA:65:85:E5:B0,
72,
null,21:DC:6C:FE:27:F7,
73,
WGX_iBeacon,EB:B7:16:73:62:E6,
74,
null,20:0D:A3:97:7C:77,
71,
