DEVICE_NAME,MAC_ADDRESS,RSSI
null,21:DC:6C:FE:27:F7,
72,
null,39:CA:65:85:E5:B0,
65,
null,20:0D:A3:97:7C:77,
72,
WGX_iBeacon,E9:C6:45:C2:07:B8,
74,
