DEVICE_NAME,MAC_ADDRESS,RSSI
null,1B:F8:80:1A:BF:25,
72,
null,0C:18:0E:67:1A:A3,
74,
WGX_iBeacon,C1:1C:6F:26:31:EA,
74,
null,29:A6:D9:84:C4:4A,
69,
null,36:32:48:A1:93:49,
68,
null,28:C0:D4:47:A7:43,
70,
null,17:6D:15:39:F2:8E,
65,
AIRL2,C2:6C:15:0C:C1:C7,
68,
WGX_iBeacon,C0:EF:2C:82:C9:B8,
64,
WGX_iBeacon,ED:2C:C3:6B:E6:7B,
73,
