DEVICE_NAME,MAC_ADDRESS,RSSI
null,29:75:B5:E3:12:81,
68,
null,27:1A:5F:95:ED:D8,
73,
null,03:71:7D:0C:6C:BF,
74,
L6,CE:50:E4:EC:F1:0E,
70,
