DEVICE_NAME,MAC_ADDRESS,RSSI
null,18:26:BB:8C:8E:8A,
66,
null,2F:5E:97:C7:E3:67,
71,
AIRL2,C2:6C:15:0C:C1:C7,
70,
null,18:26:BB:8C:8E:8A,
63,
AIRL2,C2:6C:15:0C:C1:C7,
61,
null,1D:15:54:5A:A5:4E,
74,
null,2F:5E:97:C7:E3:67,
73,
null,18:26:BB:8C:8E:8A,
64,
AIRL2,C2:6C:15:0C:C1:C7,
53,
null,2F:5E:97:C7:E3:67,
74,
null,1D:15:54:5A:A5:4E,
74,
null,18:26:BB:8C:8E:8A,
63,
null,2F:5E:97:C7:E3:67,
71,
null,1D:15:54:5A:A5:4E,
73,
null,18:26:BB:8C:8E:8A,
56,
AIRL2,C2:6C:15:0C:C1:C7,
69,
null,1D:15:54:5A:A5:4E,
74,
null,2F:5E:97:C7:E3:67,
74,
