DEVICE_NAME,MAC_ADDRESS,RSSI
null,4B:16:DD:B4:62:E5,
56,
L9,C9:BE:18:AB:D2:C2,
70,
null,4B:16:DD:B4:62:E5,
56,
L9,C9:BE:18:AB:D2:C2,
70,
