DEVICE_NAME,MAC_ADDRESS,RSSI
null,20:BC:7E:AC:53:82,
67,
null,28:01:51:AB:E7:B0,
51,
null,1C:3B:96:74:26:10,
70,
null,38:7D:1B:5E:11:D4,
74,
null,0A:D0:BF:F2:8B:6B,
71,
