DEVICE_NAME,MAC_ADDRESS,RSSI
WGX_iBeacon,FC:08:57:69:6C:86,
68,
null,28:01:51:AB:E7:B0,
56,
null,0A:D0:BF:F2:8B:6B,
64,
null,20:BC:7E:AC:53:82,
71,
