DEVICE_NAME,MAC_ADDRESS,RSSI
WGX_iBeacon,F8:05:E6:24:C2:7B,
66,
null,4B:16:DD:B4:62:E5,
56,
WGX_iBeacon,F8:05:E6:24:C2:7B,
66,
null,4B:16:DD:B4:62:E5,
56,
