DEVICE_NAME,MAC_ADDRESS,RSSI
25:B0:AA:8A:04:56,25:B0:AA:8A:04:56,
71,
24:6E:87:8A:3F:DA,24:6E:87:8A:3F:DA,
74,
WGX_iBeacon,E9:C6:45:C2:07:B8,
67,
AIRL2,C2:6C:15:0C:C1:C7,
73,
