DEVICE_NAME,MAC_ADDRESS,RSSI
null,48:BE:66:85:FF:08,
64,
WGX_iBeacon,D0:BC:C4:91:DC:BE,
68,
WGX_iBeacon,DE:C7:66:22:9B:89,
74,
